id,name,legacy_id,email,phone,url,fax,industry,accountType,contacts,contact,territory,tags,address_1,address_2,address_3,city,state,postalCode,country,Population,"Project Lead Assigned",Competitor(s)
30593-accounts,"Town of Palmyra, NY",,,,http://www.palmyrany.com/,,Municipality,"New Customer",70029-contacts,"Mike Boesel",,,,,,Palmyra,NY,14522,US,"7,975",,
30597-accounts,"Town of Parma, NY",,,,http://www.parmany.org/,,Municipality,"New Customer",70033-contacts,"Brian Speer",,,,,,Parma,NY,14468,US,"15,633",,
30601-accounts,"Town of Patterson, NY",,,,http://www.pattersonny.org/,,Municipality,"New Customer",70037-contacts,"Russ Goff",,,,,,Patterson,NY,12563,US,"12,023",,
30605-accounts,"Town of Pawling, NY",,,,http://www.pawling.org/Pages/index,,Municipality,"New Customer","70041-contacts, 70045-contacts","John Daley",,,,,,Pawling,NY,12564,US,"8,463",,
30609-accounts,"Town of Pendleton, NY",,,,http://pendletonny.us/,,Municipality,"New Customer","70049-contacts, 70053-contacts","Jeff Stowell",,,,,,Pendleton,NY,14094,US,"6,397",,
30613-accounts,"Town of Penfield, NY",,,,http://www.penfield.org/,,Municipality,"New Customer",70057-contacts,"Mark Valentine",,,,,,Penfield,NY,14526,US,"36,242",,
30617-accounts,"Town of Perinton NY",,,,http://www.perinton.org/,,Municipality,"New Customer",70061-contacts,"Tom Beck",,,,,,Perinton,NY,14450,US,"46,462",,
30621-accounts,"Town of Peru, NY",,,,http://www.perutown.com/,,Municipality,"New Customer","70065-contacts, 70069-contacts","Mike Farrell",,,,,,Peru,NY,12972,US,"6,998",,
30625-accounts,"Town of Phelps, NY",,,,http://phelpsny.com/,,Municipality,"New Customer","70073-contacts, 70077-contacts","Terry Featherly",,,,,,Phelps,NY,14532,US,"7,072",,
30629-accounts,"Town of Philipstown, NY",,,,http://philipstown.com/,,Municipality,"New Customer",70081-contacts,"Roger Chirico",,,,,,Philipstown,NY,10516,US,"9,662",,
30633-accounts,"Town of Pittsford, NY",,,,http://www.townofpittsford.org/,,Municipality,"New Customer",70085-contacts,"Paul Schenkel",,,,,,Pittsford,NY,14534,US,"29,405",,
30637-accounts,"Town of Pittstown, NY",,,,http://pittstown.us/,,Municipality,"New Customer",70089-contacts,"Matt Demars",,,,,,Pittstown,NY,12185,US,"5,735",,
30641-accounts,"Town of Plattekill, NY",,,,http://town.plattekill.ny.us/,,Municipality,"New Customer",70093-contacts,"Bob Wager",,,,,,Plattekill,NY,12548,US,"10,499",,
30645-accounts,"Town fo Pleasant Valley, NY",,,,http://www.pleasantvalley-ny.gov,,Municipality,"New Customer",70097-contacts,"Butch Gardner",,,,,,"Pleasant Valley",NY,12569,US,"9,672",,
30649-accounts,"Town of Pompey, NY",,,,http://www.townofpompey.com/,,Municipality,"New Customer",70101-contacts,"Tom Purcell",,,,,,Pompey,NY,13104,US,"7,080",,
30653-accounts,"Town of Porter, NY",,,,http://townofporter.net/,,Municipality,"New Customer",70105-contacts,"Scott Hillman",,,,,,Porter,NY,14174,US,"6,771",,
30657-accounts,"Town of Pound Ridge, NY",,,,http://www.townofpoundridge.com/,,Municipality,"New Customer",70109-contacts,"Vinnie Duffield",,,,,,"Pound Ridge",NY,10576,US,"5,104",,
30661-accounts,"Town of Putnam Valley, NY",,,,http://www.putnamvalley.com/,,Municipality,"New Customer",70113-contacts,"Larry Cobb",,,,,,"Putnam Valley",NY,10579,US,"11,809",,
30665-accounts,"Town of Queensbury, NY",,,,http://www.queensbury.net/,,Municipality,"New Customer","70117-contacts, 70121-contacts","Thomas VanNess",,,,,,Queensbury,NY,12804,US,"27,901",,
30669-accounts,"Red Hook, NY",,,,http://www.redhook.org/,,Municipality,"New Customer",70125-contacts,"Theresa Burke",,,,,,"Red Hook",NY,12571,US,"11,319",,
30673-accounts,"Town of Rhinebeck, NY",,,,http://www.rhinebeck-ny.gov/,,Municipality,"New Customer",70129-contacts,"Kathy Kinsella",,,,,,Rhinebeck,NY,12572,US,"7,548",,
30677-accounts,"Town of Richland, NY",,,,http://www.townofrichland.org/,,Municipality,"New Customer",70133-contacts,"John Fox",,,,,,Richland,NY,13144,US,"5,718",,
30681-accounts,"Town fo Ridgeway, NY",,,,http://townridgeway.org/,,Municipality,"New Customer",70137-contacts,"Mark Goheen",,,,,,Ridgeway,NY,14103,US,"6,780",,
30685-accounts,"Town of Riga, NY",,,,http://www.townofriga.org/,,Municipality,"New Customer",15369-contacts,"Dave Smith",,,,,,Riga,NY,14428,US,"5,590",,
30689-accounts,"City of Rochester, NY",,,,https://www.cityofrochester.gov/index.aspx?id=96,,Municipality,"New Customer","70141-contacts, 70145-contacts, 70149-contacts, 75193-contacts","Norm Jones",,,,,,Rochester,NY,14614,US,"210,358",,
30693-accounts,"Town of Rosendale, NY",,,,http://www.townofrosendale.com/,,Municipality,"New Customer",70153-contacts,"Bob Gallagher",,,,,,Rosendale,NY,12472,US,"6,075",,
30697-accounts,"Town of Royalton, NY",,,,http://townofroyalton.org/content,,Municipality,"New Customer","70157-contacts, 70161-contacts","Terry Nieman",,,,,,Royalton,NY,14105,US,"7,660",,
30701-accounts,"Town of Salina, NY",,,,http://www.salina.ny.us/,,Municipality,"New Customer",70165-contacts,"John Vito",,,,,,Salina,NY,13088,US,"33,710",,
30705-accounts,"Town of Sand Lake, NY",,,,http://townofsandlake.us/content,,Municipality,"New Customer","35941-contacts, 70169-contacts","Brian Hunt",,,,,,"Sand Lake",NY,12153,US,"8,530",,
30709-accounts,"Town of Saratoga, NY",,,,http://www.townofsaratoga.com/,,Municipality,"New Customer",70173-contacts,"Don Ormsby",,,,,,Saratoga,NY,12871,US,"5,674",,
30713-accounts,"Town of Saugerties, NY",,,,http://saugerties.ny.us/content,,Municipality,"New Customer","70177-contacts, 70181-contacts","Doug Myer",,,,,,Saugerties,NY,12477,US,"19,482",,
30721-accounts,"Town of Schaghticoke, NY",,,,http://townofschaghticoke.org/content,,Municipality,"New Customer","70185-contacts, 70189-contacts","Shawn Hayes",,,,,,Schaghticoke,NY,12154,US,"7,679",,
30725-accounts,"Town of Schodack, NY",,,,http://www.schodack.org/,,Municipality,"New Customer",70193-contacts,"Ken Holmes",,,,,,Schodack,NY,12033,US,"12,794",,
30729-accounts,"Town of Schroeppel, NY",,,,http://townofschroeppel.com/content,,Municipality,"New Customer","70197-contacts, 70201-contacts","Cliff Hoyt",,,,,,Schroeppel,NY,13135,US,"8,501",,
30733-accounts,"Town of Schuyler Falls, NY",,,,http://www.schuylerfallsny.com/,,Municipality,"New Customer",70205-contacts,"John Rock",,,,,,"Schuyler Falls",NY,12962,US,"5,181",,
30737-accounts,"Town of Scriba, NY",,,,http://www.scribany.org/,,Municipality,"New Customer","70209-contacts, 70213-contacts","Roger Myers",,,,,,Scriba,NY,13126,US,"6,840",,
30741-accounts,"Town of Shawangunk, NY",,,,"http://www.shawangunk.org/, http://www.townofshelbyny.org/",,Municipality,"New Customer","70217-contacts, 70221-contacts","Mike Eggleton",,,,,,Shelby,NY,14103,US,"5,319",,
30745-accounts,"Town & Village of Sidney, NY",,,,http://www.villageofsidney.org/,,Municipality,"New Customer",70225-contacts,"Mike Mercurio",,,,,,Sidney,NY,13838,US,"5,774",,
30749-accounts,"Town of Skaneateles, NY",,,,http://townofskaneateles.com/,,Municipality,"New Customer",70229-contacts,"Allan Wellington",,,,,,Skaneateles,NY,13152,US,"7,209",,
30753-accounts,"Town of Sodus, NY",,,,http://www.townofsodus.org/sodustown.php,,Municipality,"New Customer",70233-contacts,"Bill DuBois",,,,,,Sodus,NY,14551,US,"8,384",,
30757-accounts,"Town of Somers, NY",,,,http://www.somersny.com/pages/index,,Municipality,"New Customer","70237-contacts, 70241-contacts","Tom Chiaverini",,,,,,Somers,NY,10589,US,"20,434",,
30761-accounts,"Town of Southampton, NY",,,,http://www.southamptontownny.gov/,,Municipality,"New Customer","70245-contacts, 70249-contacts","Christine Fetten",,,,,,Southampton,NY,11968,US,"56,790",,
30765-accounts,"Town of Southeast, NY",,,,http://www.townofsoutheast-ny.com/Public_Documents/index,,Municipality,"New Customer",70257-contacts,"Mike Bruen",,,,,,Southeast,NY,10509,US,"18,404",,
30769-accounts,"Town of Stillwater, NY",,,,http://www.stillwaterny.org/,,Municipality,"New Customer",70261-contacts,"Mark Minick",,,,,,Stillwater,NY,12170,US,"8,287",,
30773-accounts,"Town of Sullivan, NY",,,,http://townofsullivan.org/content,,Municipality,"New Customer",70265-contacts,"Sonny Centner",,,,,,Sullivan,NY,13037,US,"15,339",,
30777-accounts,"Town of Sweden, NY",,,,http://www.townofsweden.org/,,Municipality,"New Customer",70269-contacts,"Brian Ingraham",,,,,,Sweden,NY,14420,US,"14,175",,
30781-accounts,"Town of Thompson, NY",,,,http://www.townofthompson.com/,,Municipality,"New Customer","70273-contacts, 70277-contacts, 85369-contacts","Rich Benjamin",,,,,,Thompson,NY,12701,US,"15,308",,
30785-accounts,"Town of Ticonderoga, NY",,,,http://www.townofticonderoga.org/,,Municipality,"New Customer","70281-contacts, 70285-contacts","Mike Parent",,,,,,Ticonderoga,NY,12883,US,"5,042",,
30789-accounts,"Town of Tupper Lake, NY",,,,http://www.tupperlakeny.gov/index.asp?SEC=BE9C544B-972C-48F0-BA8E-A4CD8908C326&Type=B_BASIC,,Municipality,"New Customer",70289-contacts,"Bill Dechene",,,,,,"Tupper Lake",NY,12986,US,"5,971",,
30793-accounts,"Town of Ulster, NY",,,,http://townofulster.org/content,,Municipality,"New Customer","70293-contacts, 70297-contacts","Frank Petramale",,,,,,Ulster,NY,12449,US,"12,327",,
30797-accounts,"Town of Ulysses, NY",,,,http://www.ulysses.ny.us/,,Municipality,"New Customer",70301-contacts,"Jim Meeker",,,,,,Ulysses,NY,14886,US,"4,900",,
30801-accounts,"Town of Union, NY",,,,http://www.townofunion.com/,,Municipality,"New Customer",70305-contacts,"Lou Caforio",,,,,,Union,NY,13760,US,"56,346",,
30805-accounts,"Town of Van Buren, NY",,,,http://www.townofvanburen.com/,,Municipality,"New Customer",70309-contacts,"Doug Foster",,,,,,"Van Buren",NY,14166,US,"13,185",,
30809-accounts,"Town of Vernon, NY",,,,http://townofvernon.com/,,Municipality,"New Customer",70313-contacts,"Art Freemire",,,,,,Vernon,NY,13476,US,"5,408",,
30813-accounts,"Town of Verona, NY",,,,http://townverona.org/content,,Municipality,"New Customer",70317-contacts,"Ed Martin",,,,,,Verona,NY,13478,US,"6,293",,
30817-accounts,"Town of Vestal, NY",,,,http://www.vestalny.com/,,Municipality,"New Customer","70321-contacts, 70325-contacts","Brock Leonard",,,,,,Vestal,NY,13850,US,"28,043",,
30821-accounts,"Town of Victor, NY",,,,http://www.victorny.org/,,Municipality,"New Customer","70329-contacts, 75205-contacts","Mark Years",,,,,,Victor,NY,14564,US,"14,275",,
30825-accounts,"Town of Vienna, NY",,,,http://tovlookup.org/content/,,Municipality,"New Customer",70333-contacts,"Clayton Conover",,,,,,Vienna,NY,13123,US,"5,440",,
30829-accounts,"Town of Volney, NY",,,,http://www.townofvolney.com/,,Municipality,"New Customer",70337-contacts,"Roger Dunsmoor",,,,,,Volney,NY,13069,US,"5,926",,
30833-accounts,"Town of Wallkill, NY",,,,http://www.townofwallkill.com/,,Municipality,"New Customer",70341-contacts,"Lou Ingrassia",,,,,,Wallkill,NY,10940,US,"27,426",,
30837-accounts,"Town of Walton, NY",,,,http://townofwalton.org/,,Municipality,"New Customer",70345-contacts,"Walt Geidel",,,,,,Walton,NY,13856,US,"5,576",,
30841-accounts,"Town of Walworth, NY",,,,http://www.townofwalworthny.gov/,,Municipality,"New Customer",70349-contacts,"Mike Frederes",,,,,,Walworth,NY,14568,US,"9,449",,
30845-accounts,"Town of Wappinger, NY",,,,http://www.townofwappinger.us/,,Municipality,"New Customer",70353-contacts,"Graham Foster",,,,,,Wappinger,NY,12590,US,"27,048",,
30849-accounts,"Town & Village of Warsaw, NY",,,,http://www.villageofwarsaw.org/index.php/site/,,Municipality,"New Customer",70357-contacts,"Dave Lanni",,,,,,Warsaw,NY,14569,US,"5,064",,
30853-accounts,"Town of Waterford, NY",,,,http://www.town.waterford.ny.us/,,Municipality,"New Customer",70361-contacts,"Harry Martel",,,,,,Waterford,NY,12188,US,"8,423",,
30857-accounts,"Town of Waterloo, NY",,,,http://www.waterlootown.org/,,Municipality,"New Customer",70365-contacts,"Joe Mull",,,,,,Waterloo,NY,13165,US,"7,642",,
30861-accounts,"Town of Wawarsing, NY",,,,http://www.townofwawarsing.net/,,Municipality,"New Customer",70369-contacts,"Tony Paes",,,,,,Wawarsing,NY,12428,US,"13,157",,
30865-accounts,"Town of Wawayanda, NY",,,,http://townofwawayanda.com/,,Municipality,"New Customer",70373-contacts,"Tom DeBlock",,,,,,Wawayanda,NY,10973,US,"7,266",,
30869-accounts,"Town of Westmoreland, NY",,,,http://town.westmoreland.ny.us/content,,Municipality,"New Customer",70377-contacts,"Carl Eddy",,,,,,Westmoreland,NY,13490,US,"6,138",,
30873-accounts,"Town of Wheatfield, NY",,,,http://www.wheatfield.ny.us/,,Municipality,"New Customer",70381-contacts,"Paul Siegmann",,,,,,Wheatfield,NY,14120,US,"18,117",,
30877-accounts,"Town of Whitestown, NY",,,,http://town.whitestown.ny.us/content,,Municipality,"New Customer",70385-contacts,"Sal Granato",,,,,,Whitestown,NY,13492,US,"18,667",,
30881-accounts,"Town of Williamson, NY",,,,http://www.town.williamson.ny.us/,,Municipality,"New Customer","70389-contacts, 70393-contacts","Kurt Allman",,,,,,Williamson,NY,14589,US,"6,984",,
30885-accounts,"Town of Wilna, NY",,,,http://racog.org/Wilna/WilnaHomePage.php,,Municipality,"New Customer",70397-contacts,"Pat O'Meara",,,,,,Wilna,NY,13619,US,"6,427",,
30889-accounts,"Town of Wilson, NY",,,,http://www.wilsonnewyork.com/,,Municipality,"New Customer",70401-contacts,"Dan Kerwin",,,,,,Wilson,NY,14172,US,"5,993",,
30893-accounts,"Town of Wilton, NY",,,,http://townofwilton.com/,,Municipality,"New Customer","70405-contacts, 70409-contacts","Kirk Woodcock",,,,,,Wilton,NY,12831,US,"16,173",,
30897-accounts,"Town of Windsor, NY",,,,http://www.windsorny.org/,,Municipality,"New Customer",70413-contacts,"Rocky Kohlbach",,,,,,Windsor,NY,13865,US,"6,274",,
30901-accounts,"Town of Woodstock, NY",,,,http://woodstockny.org/content,,Municipality,"New Customer",70417-contacts,"Mike Reynolds",,,,,,Woodstock,NY,12498,US,"5,884",,
30905-accounts,"Town of Mount Hope, NY",,,,http://townofmounthope.org/,,Municipality,"New Customer","70421-contacts, 75277-contacts","Dean Hassenmayer",,,,,,"Mount Hope",NY,10963,US,"7,018",,
32885-accounts,"City of Aurora, IL",,,,,,Municipality,"New Customer","73489-contacts, 73493-contacts","Ken Schroth",,,,,,Aurora,IL,,US,197899,,
32889-accounts,"City of Rockford, IL",,,,,,Municipality,"New Customer",73497-contacts,"Tim Holdeman",,,,,,Rockford,IL,,US,152871,,
32893-accounts,"City of Joliet, IL",,,,,,Municipality,"New Customer","73501-contacts, 73505-contacts","Jim Eggen",,,,,,Joliet,IL,,US,147433,,
32897-accounts,"City of Springfield, IL",,,,,,Municipality,"New Customer","73509-contacts, 73513-contacts","Mark Mahoney",,,,,,Springfield,IL,,US,116250,,
32901-accounts,"City of Peoria, IL",,,,,,Municipality,"New Customer",14125-contacts,"Mike Rogers",,,,,,Peoria,IL,,US,115007,,
32905-accounts,"City of Elgin, IL",,,,,,Municipality,"New Customer",73517-contacts,"Kyla Jacobsen",,,,,,Elgin,IL,,US,108188,,
32909-accounts,"City of Waukegan, IL",,,,,,Municipality,"New Customer","73521-contacts, 73525-contacts","Tom Hagerty",,,,,,Waukegan,IL,,US,89078,,
32913-accounts,"Town of Cicero",,,,,,Municipality,"New Customer",73529-contacts,"Sam Jelic",,,,,,Cicero,IL,,US,83891,,
32917-accounts,"City of Champaign, IL",,,,,,Municipality,"New Customer",73533-contacts,"Dennis Schmidt",,,,,,Champaign,IL,,US,81055,,
32921-accounts,"Village of Arlington Heights, IL",,,,,,Municipality,"New Customer","73545-contacts, 73549-contacts","Scott Shirley",,,,,,"Arlington Heights village",IL,,US,75101,,
32925-accounts,"City of Schaumburg, IL",,,,,,Municipality,"New Customer",73561-contacts,"Dave Lawry",,,,,,"Schaumburg village",IL,,US,74227,,
32929-accounts,"Village of Bolingbrook, IL",,,,,,Municipality,"New Customer",73565-contacts,"Lucas Rickelman",,,,,,"Bolingbrook village",IL,,US,73366,,
32933-accounts,"Village of Palatine, IL",,,,,,Municipality,"New Customer","73569-contacts, 73573-contacts","Matt Barry",,,,,,"Palatine village",IL,,US,68557,,
32937-accounts,"Village of Skokie, IL",,,,,,Municipality,"New Customer","73577-contacts, 73581-contacts","Max Slankard",,,,,,Skokie,IL,,US,"65,176",,
32941-accounts,"Village of Orland Park, IL",,,,,,Municipality,"New Customer",73585-contacts,"John Ingram",,,,,,"Orland Park",IL,,US,"58,590",,
32945-accounts,"City of Des Plaines, IL",,,,,,Municipality,"New Customer",73589-contacts,"Tim Oakley",,,,,,"Des Plaines",IL,,US,58364,,
32949-accounts,"Village of Tinley Park, IL",,,,,,Municipality,"New Customer","73593-contacts, 73597-contacts","Dale Schepers",,,,,,"Tinley Park",IL,,US,"57,282",,
32953-accounts,"City of Mount Prospect, IL",,,,,,Municipality,"New Customer","73601-contacts, 73605-contacts","Sean Dorsey",,,,,,"Mount Prospect",IL,,US,"54,771",,
32957-accounts,"City of Normal, IL",,,,,,Municipality,"New Customer","73609-contacts, 73613-contacts","Wayne Aldrich",,,,,,Normal,IL,,US,"54,664",,
32961-accounts,"City of Wheaton, IL",,,,,,Municipality,"New Customer",73617-contacts,"Vince Laoang",,,,,,Wheaton,IL,,US,"53,648",,
32965-accounts,"Village of Hoffman Estates, IL",,,,,,Municipality,"New Customer","73621-contacts, 73625-contacts","Joseph Nebel",,,,,,"Hoffman Estates",IL,,US,"52,398",,
32969-accounts,"Village of Oak Park, IL",,,,,,Municipality,"New Customer",73629-contacts,"John Wielebnicki",,,,,,"Oak Park",IL,,US,"52,066",,
32973-accounts,"City of Elmhurst, IL",,,,,,Municipality,"New Customer",73633-contacts,"Howard Killian",,,,,,Elmhurst,IL,,US,"45,556",,
32977-accounts,"Village of Glenview, IL",,,,,,Municipality,"New Customer",73637-contacts,"Jerry Burke",,,,,,Glenview,IL,,US,"45,417",,
32981-accounts,"City of Belleville, IL",,,,,,Municipality,"New Customer",73641-contacts,"Royce Carlisle",,,,,,Belleville,IL,,US,44478,,
32985-accounts,"Village of Buffalo Grove, IL",,,,,,Municipality,"New Customer",58805-contacts,"Michael Reynolds",,,,,,"Buffalo Grove",IL,,US,"41,778",,
32989-accounts,"Village of Bartlett",,,,,,Municipality,"New Customer",73645-contacts,"Daniel Dinges",,,,,,Bartlett,IL,,US,"41,679",,
32993-accounts,"City of Quincy, IL",,,,,,Municipality,"New Customer",73649-contacts,"Jeff Conte",,,,,,Quincy,IL,,US,"40,915",,
32997-accounts,"Village of Carol Stream, IL",,,,,,Municipality,"New Customer",73657-contacts,"Phil Modaff",,,,,,"Carol Stream",IL,,US,"40,379",,
33001-accounts,"Village of Streamwood, IL",,,,,,Municipality,"New Customer",73661-contacts,"Matt Mann",,,,,,Streamwood,IL,,US,"40,351",,
33005-accounts,"Village of Romeoville, IL",,,,,,Municipality,"New Customer",73665-contacts,"Eric Bjork",,,,,,Romeoville,IL,,US,"39,650",,
33009-accounts,"City of Rock Island, IL",,,,,,Municipality,"New Customer",73669-contacts,"Randall Tweet",,,,,,"Rock Island",IL,,US,"38,877",,
33013-accounts,"City of Hanover Park, IL",,,,,,Municipality,"New Customer",73633-contacts,"Howard Killian",,,,,,"Hanover Park",IL,,US,"38,510",,
33017-accounts,"Village of Carpentersville, IL",,,,,,Municipality,"New Customer",73673-contacts,"Bob Cole",,,,,,Carpentersville,IL,,US,"38,241",,
33021-accounts,"Village of Wheeling, IL",,,,,,Municipality,"New Customer",73677-contacts,"Anthony Stavros",,,,,,Wheeling,IL,,US,"38,015",,
33025-accounts,"City of Park Ridge, IL",,,,,,Municipality,"New Customer",73681-contacts,"Wayne Zingsheim",,,,,,"Park Ridge",IL,,US,37480,,
33029-accounts,"City of Calumet, IL",,,,,,Municipality,"New Customer",73685-contacts,,,,,,,"Calumet City",IL,,US,37042,,
33033-accounts,"Village of Glendale Heights, IL",,,,,,Municipality,"New Customer",73689-contacts,"Rachael Kaplan",,,,,,"Glendale Heights",IL,,US,"34,620",,
33037-accounts,"City of Pekin, IL",,,,,,Municipality,"New Customer",73693-contacts,"Bob Shaw",,,,,,Pekin,IL,,US,34094,,
